"GEOID","population","percent_female","percent_white","percent_over_49","doctors_3sfca","doctors_kd2sfca","doctors_3sfca_euclidean","doctors_kd2sfca_euclidean","doctors_3sfca_30","doctors_3sfca_step","doctors_e2sfca","doctors_3sfca_commute"
110010005012,2268,48.1040564373898,76.3227513227513,20.7671957671958,1.91163878272265,2.05552874420941,1.51107501405788,1.51106531689446,1.89302053036756,1.88710362763687,2.01456424828832,1.94507495040404
110010005021,1825,54.5205479452055,81.1506849315068,28.986301369863,1.91163878272265,2.05552874420941,1.51107677314931,1.51106774297958,1.89302053036756,1.88710362763687,2.01456424828832,1.94455511104562
110010005022,1571,59.2616168045831,94.5257797581158,28.7078294080204,1.91163878272265,2.05552874420941,1.51107637200697,1.51106725724632,1.89302053036756,1.88710362763687,2.01456424828832,1.93830864471717
110010006001,1361,53.0492285084497,74.6509919177076,24.3938280675974,1.91163878272265,2.05552874420941,1.51107760796244,1.51106920918125,1.89302053036756,1.88710362763687,2.01456424828832,1.94868539581443
110010006002,1076,56.2267657992565,91.1710037174721,17.6579925650558,1.91163878272265,2.05552874420941,1.51107730298123,1.51106860692753,1.89302053036756,1.88710362763687,2.01456424828832,1.95515564620924
110010006003,811,53.0209617755857,74.9691738594328,33.0456226880395,1.91163878272265,2.05552874420941,1.51107901773748,1.5110709744992,1.89302053036756,1.88710362763687,2.01456424828832,1.96415331028888
110010006004,1718,59.0221187427241,78.9871944121071,42.3166472642608,1.89334759858152,2.07429067150152,1.51107909923849,1.51107127013858,1.89855023204479,1.78143429599552,1.93115143586246,1.91712042000795
110010007011,1336,59.9550898203593,66.0928143712575,19.8353293413174,1.90481234904048,2.11384170514544,1.51108017007008,1.51107260486111,1.93558695768986,1.93357141933069,2.02468665410305,1.94679772224797
110010007012,1157,46.1538461538462,70.0086430423509,19.8789974070873,1.90529424314017,2.11589605021567,1.51108076442741,1.51107346929225,1.93619305808438,1.93357141933069,2.02468665410305,1.93855790099919
110010007013,1684,60.5700712589074,81.6508313539192,68.8242280285036,1.87852932776518,2.07109931287925,1.51108082864071,1.5110735069442,1.92323185183138,1.94176578311653,1.97788902037044,1.91351265787906
110010007014,1609,41.5786202610317,70.6650093225606,25.7302672467371,1.91163878272265,2.05552874420941,1.51108015228577,1.51107249080666,1.89302053036756,1.88710362763687,2.01456424828832,1.96436904411674
110010007021,1306,71.8989280245023,82.9249617151608,30.6278713629403,1.83407071769451,1.99084588965806,1.51108083363542,1.5110734723827,1.89650390135877,1.97117438181094,1.9542235958016,1.83661339396528
110010007022,976,56.5573770491803,71.7213114754098,12.0901639344262,1.91163878272265,2.05552874420941,1.511079861403,1.51107201287391,1.89302053036756,1.88710362763687,2.01456424828832,2.01541169801198
110010007023,690,51.4492753623188,66.8115942028985,14.7826086956522,1.91163878272265,2.05552874420941,1.51108033322675,1.51107271366333,1.89302053036756,1.88710362763687,2.01456424828832,1.99774734615615
110010008011,1559,74.5991019884541,77.228992944195,26.4913406029506,1.89334759858152,2.07429067150152,1.511081412281,1.51107451468142,1.89855023204479,1.78143429599552,1.93115143586246,1.91917193922886
110010008012,1284,52.6479750778816,70.0934579439252,27.5700934579439,1.90513711843701,2.11539914556648,1.51108266752438,1.51107654095681,1.93602126429814,1.93357141933069,2.02468665410305,1.96121174447011
110010008013,2426,54.4105523495466,78.6067600989283,34.6248969497115,1.9044850506871,2.11440566162904,1.51108187273364,1.51107516187876,1.93530500223527,1.93357141933069,2.02468665410305,1.96599409574078
110010008014,926,53.9956803455724,80.8855291576674,16.0907127429806,1.87190180582451,2.05755712843245,1.51108262376286,1.51107668241095,1.92567273611415,1.9517456678577,1.9645103896964,1.92931066270686
110010008021,2152,57.7137546468402,65.9386617100372,23.8382899628253,1.7825460946253,1.90192969199212,1.51108105807737,1.51107411666891,1.85107693323086,1.94859380888548,1.91494835154517,1.78228219082769
110010008022,1318,47.1927162367223,92.3368740515933,36.3429438543247,1.73084752405881,1.81822404066642,1.51108056788955,1.51107314680299,1.80102998623636,1.91359160218963,1.86048848931492,1.71344118062426
110010009011,1615,45.077399380805,80.3715170278638,33.0030959752322,1.89334759858152,2.07429067150152,1.51108363794077,1.51107868219125,1.89855023204479,1.78143429599552,1.93115143586246,1.91522131839342
110010009012,1597,52.4733876017533,86.3494051346274,45.835942391985,1.89334759858152,2.07429067150152,1.51108345743071,1.51107868325031,1.89855023204479,1.78143429599552,1.93115143586246,1.91842680835141
110010009013,4058,60.8674223755545,78.3637259733859,11.409561360276,1.89334759858152,2.07429067150152,1.51108274723511,1.51107698226618,1.89855023204479,1.78143429599552,1.93115143586246,1.91196917114547
110010009021,985,51.7766497461929,79.2893401015228,30.6598984771574,1.89896200820365,2.10305383928786,1.51108322382565,1.51107764681811,1.93089211752742,1.93253455991314,2.021822244255,1.9544690899996
110010009022,1431,52.1313766596785,91.6841369671558,34.7309573724668,1.89334759858152,2.07429067150152,1.51108380127822,1.51107922408478,1.89855023204479,1.78143429599552,1.93115143586246,1.92514393137381
110010010011,832,47.2355769230769,80.4086538461538,24.1586538461538,1.89334759858152,2.07429067150152,1.51108068438778,1.51107488526725,1.89855023204479,1.78143429599552,1.93115143586246,1.9272850914145
110010010012,1885,49.7082228116711,79.7877984084881,28.7533156498674,1.89334759858152,2.07429067150152,1.51108099235023,1.51107484431748,1.89855023204479,1.78143429599552,1.93115143586246,1.9202346630587
110010010013,891,47.2502805836139,86.4197530864197,32.996632996633,1.89334759858152,2.07429067150152,1.51108225022022,1.51107689040417,1.89855023204479,1.78143429599552,1.93115143586246,1.92327961649095
110010010014,1577,54.9778059606848,85.9860494610019,26.2523779327838,1.89334759858152,2.07429067150152,1.51108155011537,1.51107523716597,1.89855023204479,1.78143429599552,1.93115143586246,1.92445599782984
110010010015,863,52.6071842410197,100,29.0845886442642,1.89334759858152,2.07429067150152,1.51108173749232,1.51107631045228,1.89855023204479,1.78143429599552,1.93115143586246,1.92231833800936
110010010016,1165,51.4163090128755,75.107296137339,40.5150214592275,1.89334759858152,2.07429067150152,1.51108235078725,1.51107676142099,1.89855023204479,1.78143429599552,1.93115143586246,1.93530917817335
110010010021,1001,71.2287712287712,74.2257742257742,8.59140859140859,1.89334759858152,2.07429067150152,1.51108125163117,1.51107448664435,1.89855023204479,1.78143429599552,1.93115143586246,1.91084003402707
110010010022,1481,51.5192437542201,72.9237002025658,17.6907494935854,1.89334759858152,2.07429067150152,1.51108018705304,1.51107276408666,1.89855023204479,1.78143429599552,1.93115143586246,1.91400209697982
110010010023,946,58.5623678646934,85.3065539112051,20.4016913319239,1.89334759858152,2.07429067150152,1.51108064722002,1.51107359432926,1.89855023204479,1.78143429599552,1.93115143586246,1.91551475184698
110010011001,1704,61.9131455399061,95.3051643192488,44.3661971830986,1.89334759858152,2.07429067150152,1.51107848368254,1.51107197110727,1.89855023204479,1.78143429599552,1.93115143586246,1.92889172231233
110010011002,1548,55.3617571059432,75.0645994832041,35.4005167958656,1.89334759858152,2.07429067150152,1.51107965839052,1.51107341047325,1.89855023204479,1.78143429599552,1.93115143586246,1.92533068514538
110010011003,662,59.5166163141994,81.8731117824773,28.0966767371601,1.89334759858152,2.07429067150152,1.51107842209936,1.51107140332269,1.89855023204479,1.78143429599552,1.93115143586246,1.93079170437963
110010011004,909,43.3443344334433,84.7084708470847,29.2629262926293,1.89334759858152,2.07429067150152,1.51107951681833,1.5110726749592,1.89855023204479,1.78143429599552,1.93115143586246,1.92740252276871
110010012001,1824,44.9013157894737,76.3157894736842,27.4671052631579,1.89334759858152,2.07429067150152,1.51107857891183,1.51107118844956,1.89855023204479,1.78143429599552,1.93115143586246,1.92063122885307
110010012002,936,54.1666666666667,67.2008547008547,32.6923076923077,1.89334759858152,2.07429067150152,1.51107886010893,1.51107144970445,1.89855023204479,1.78143429599552,1.93115143586246,1.91415886771069
110010012003,801,50.8114856429463,87.5156054931336,18.4769038701623,1.89334759858152,2.07429067150152,1.51107903894038,1.51107160598016,1.89855023204479,1.78143429599552,1.93115143586246,1.92249967576483
110010012004,1801,56.8573014991671,74.0144364242088,31.2048861743476,1.89334759858152,2.07429067150152,1.51107883082487,1.51107113446452,1.89855023204479,1.78143429599552,1.93115143586246,1.91833607482464
110010013011,1850,65.1351351351351,64,22.2162162162162,1.91163878272265,2.05552874420941,1.51107338108409,1.51106431638251,1.89302053036756,1.88710362763687,2.01456424828832,1.95167649498749
110010013012,915,38.5792349726776,83.8251366120219,31.2568306010929,1.89334759858152,2.07429067150152,1.51107633302405,1.51106832467643,1.89855023204479,1.78143429599552,1.93115143586246,1.91754088239889
110010013013,1569,51.434034416826,78.2664117272148,19.6303377947737,1.89334759858152,2.07429067150152,1.5110773399072,1.51106949807255,1.89855023204479,1.78143429599552,1.93115143586246,1.91303735901924
110010013021,2488,65.1527331189711,76.9694533762058,36.9774919614148,1.91163878272265,2.05552874420941,1.5110764296216,1.51106789276141,1.89302053036756,1.88710362763687,2.01456424828832,1.95369634540043
110010013022,3994,52.1281922884327,77.3410115172759,24.0110165247872,1.91163878272265,2.05552874420941,1.51107534222083,1.51106609051686,1.89302053036756,1.88710362763687,2.01456424828832,1.94801448405794
110010013023,684,75.8771929824561,62.1345029239766,36.6959064327485,1.91163878272265,2.05552874420941,1.51107512486106,1.51106608248339,1.89302053036756,1.88710362763687,2.01456424828832,1.96043727590392
110010014011,2456,54.6416938110749,65.8387622149837,22.7605863192182,1.89334759858152,2.07429067150152,1.51107668679565,1.5110694308362,1.89855023204479,1.78143429599552,1.93115143586246,1.91904603583245
110010014012,1203,53.6159600997506,88.3624272651704,37.1571072319202,1.89334759858152,2.07429067150152,1.51107692989791,1.51107013318689,1.89855023204479,1.78143429599552,1.93115143586246,1.92718040085441
110010014021,1047,51.766953199618,79.2741165234002,29.1308500477555,1.89334759858152,2.07429067150152,1.51107482880196,1.51106685613834,1.89855023204479,1.78143429599552,1.93115143586246,1.91955486590922
110010014022,1163,57.4376612209802,81.8572656921754,41.7884780739467,1.89334759858152,2.07429067150152,1.51107561209027,1.51106765169327,1.89855023204479,1.78143429599552,1.93115143586246,1.93822553346337
110010014023,1160,51.3793103448276,61.3793103448276,35.2586206896552,1.89334759858152,2.07429067150152,1.5110775765661,1.51107029233732,1.89855023204479,1.78143429599552,1.93115143586246,1.91667004329858
110010015001,1679,40.6194163192376,77.9630732578916,31.8642048838594,1.89334759858152,2.07429067150152,1.5110701218485,1.51106153980029,1.89855023204479,1.78143429599552,1.93115143586246,1.92124013422395
110010015002,1031,51.4064015518914,87.7788554801164,19.0106692531523,1.89334759858152,2.07429067150152,1.51107523569581,1.51106780902501,1.89855023204479,1.78143429599552,1.93115143586246,1.93092494687507
110010015003,672,46.577380952381,79.1666666666667,63.2440476190476,1.89334759858152,2.07429067150152,1.51107291527466,1.51106498383739,1.89855023204479,1.78143429599552,1.93115143586246,1.93463586993969
110010015004,1581,50.9803921568627,91.1448450347881,41.8722327640734,1.89334759858152,2.07429067150152,1.51107232915319,1.51106459351216,1.89855023204479,1.78143429599552,1.93115143586246,1.92266679756162
110010015005,1131,46.5959328028294,89.3015030946065,20.159151193634,1.89334759858152,2.07429067150152,1.5110749395199,1.51106779955979,1.89855023204479,1.78143429599552,1.93115143586246,1.92788107067333
110010016001,1329,47.1030850263356,29.4206170052671,34.3115124153499,1.89334759858152,2.07429067150152,1.51106146067385,1.51105166658994,1.89855023204479,1.78143429599552,1.93115143586246,1.89894962694096
110010016002,675,45.9259259259259,40,34.962962962963,1.89334759858152,2.07429067150152,1.51106126268095,1.51105092762525,1.89855023204479,1.78143429599552,1.93115143586246,1.90277449353577
110010016003,896,62.3883928571429,38.28125,34.9330357142857,1.89334759858152,2.07429067150152,1.5110630649027,1.51105316844194,1.89855023204479,1.78143429599552,1.93115143586246,1.91114300345672
110010016004,2059,47.7416221466731,22.6809130645945,43.1277319086935,1.89334759858152,2.07429067150152,1.51106478979475,1.51105573306737,1.89855023204479,1.78143429599552,1.93115143586246,1.90993557184941
110010017021,1513,53.8003965631196,63.8466622604098,25.5783212161269,1.91163878272265,2.05552874420941,1.51105903143477,1.51104769794453,1.89302053036756,1.88710362763687,2.01456424828832,1.9552873598506
110010017022,1969,51.5997968511935,49.1112239715592,28.4408329101066,1.91163878272265,2.05552874420941,1.51105621438498,1.5110442280769,1.89302053036756,1.88710362763687,2.01456424828832,1.96266408418999
110010018031,1288,46.8167701863354,14.9844720496894,29.0372670807453,1.89334759858152,2.07429067150152,1.51106810730325,1.51105846430312,1.89855023204479,1.78143429599552,1.93115143586246,1.90716020457058
110010018032,2943,48.2500849473327,4.28134556574923,16.8195718654434,1.91163878272265,2.05552874420941,1.51106647780311,1.51105626284602,1.89302053036756,1.88710362763687,2.01456424828832,1.97402958151765
110010018041,1366,47.7306002928258,3.29428989751098,28.8433382137628,1.91163878272265,2.05552874420941,1.51106446203129,1.51105408461285,1.89302053036756,1.88710362763687,2.01456424828832,1.97142062208824
110010018042,2037,63.573883161512,9.62199312714777,23.3186057928326,1.91163878272265,2.05552874420941,1.51106370153082,1.51105299321941,1.89302053036756,1.88710362763687,2.01456424828832,1.97707621580552
110010018043,2491,52.0272982737856,8.22962665596146,26.9771176234444,1.91163878272265,2.05552874420941,1.51106531495333,1.51105479148637,1.89302053036756,1.88710362763687,2.01456424828832,1.97413222223851
110010019011,927,46.0625674217907,29.3419633225458,35.7065803667745,1.91163878272265,2.05552874420941,1.51106239608333,1.51105104960243,1.89302053036756,1.88710362763687,2.01456424828832,1.96036994469254
110010019012,956,58.4728033472803,6.79916317991632,23.5355648535565,1.91163878272265,2.05552874420941,1.51106221919025,1.51105098728553,1.89302053036756,1.88710362763687,2.01456424828832,1.96897256573813
110010019013,1553,53.5093367675467,34.2562781712814,24.8551191242756,1.91163878272265,2.05552874420941,1.51106183428562,1.51105065957257,1.89302053036756,1.88710362763687,2.01456424828832,1.95344439383526
110010019014,747,48.8621151271754,45.7831325301205,31.7269076305221,1.91163878272265,2.05552874420941,1.51106138837029,1.51105027536086,1.89302053036756,1.88710362763687,2.01456424828832,1.96039513740027
110010019021,1700,54.9411764705882,29.1176470588235,29,1.91163878272265,2.05552874420941,1.51105879469831,1.51104673593282,1.89302053036756,1.88710362763687,2.01456424828832,1.9717845934184
110010019022,844,48.696682464455,21.8009478672986,36.0189573459716,1.91163878272265,2.05552874420941,1.5110582790544,1.51104640663987,1.89302053036756,1.88710362763687,2.01456424828832,1.97514595467551
110010020011,2442,57.2891072891073,13.1859131859132,20.2293202293202,1.91163878272265,2.05552874420941,1.51106600553172,1.51105537515055,1.89302053036756,1.88710362763687,2.01456424828832,1.96349459776866
110010020012,1048,43.4160305343511,33.8740458015267,44.8473282442748,1.91163878272265,2.05552874420941,1.51106805072622,1.51105786566221,1.89302053036756,1.88710362763687,2.01456424828832,1.95791545973289
110010020021,1318,50.3034901365706,37.4051593323217,31.7147192716237,1.91163878272265,2.05552874420941,1.51106716663835,1.51105627178536,1.89302053036756,1.88710362763687,2.01456424828832,1.96909569765441
110010020022,1711,43.1911163062537,15.020455873758,18.4102863822326,1.91163878272265,2.05552874420941,1.5110654680381,1.5110546141035,1.89302053036756,1.88710362763687,2.01456424828832,1.97099528177752
110010020023,1752,49.8858447488584,22.6027397260274,21.5753424657534,1.91163878272265,2.05552874420941,1.51106624442804,1.5110552918702,1.89302053036756,1.88710362763687,2.01456424828832,1.96535570177008
110010021011,1362,40.3817914831131,6.31424375917768,31.9383259911894,1.91163878272265,2.05552874420941,1.51106325571211,1.51105195226389,1.89302053036756,1.88710362763687,2.01456424828832,1.96761527024584
110010021012,1008,64.484126984127,8.73015873015873,27.4801587301587,1.91163878272265,2.05552874420941,1.51106234863935,1.51105073371525,1.89302053036756,1.88710362763687,2.01456424828832,1.96550789502224
110010021013,1548,42.1834625322997,19.5090439276486,22.0284237726098,1.91163878272265,2.05552874420941,1.51106257259442,1.51105086783972,1.89302053036756,1.88710362763687,2.01456424828832,1.97033139879161
110010021014,439,39.1799544419134,23.9179954441913,28.0182232346241,1.91163878272265,2.05552874420941,1.51106426562824,1.51105291168138,1.89302053036756,1.88710362763687,2.01456424828832,1.97287805563207
110010021015,1174,62.0102214650767,23.8500851788756,28.1942078364566,1.91163878272265,2.05552874420941,1.51106409288497,1.51105283900887,1.89302053036756,1.88710362763687,2.01456424828832,1.97926187065237
110010021021,1136,46.0387323943662,20.1584507042254,26.4084507042254,1.91163878272265,2.05552874420941,1.51105822286133,1.51104590876072,1.89302053036756,1.88710362763687,2.01456424828832,1.97359874731146
110010021022,845,64.2603550295858,16.4497041420118,26.508875739645,1.91163878272265,2.05552874420941,1.51105715193195,1.51104445903244,1.89302053036756,1.88710362763687,2.01456424828832,1.97347183055989
110010021023,1341,60.9992542878449,12.751677852349,18.0462341536167,1.91163878272265,2.05552874420941,1.51105821618218,1.51104572939576,1.89302053036756,1.88710362763687,2.01456424828832,1.97175302900069
110010021024,921,53.4201954397394,8.46905537459283,29.3159609120521,1.91163878272265,2.05552874420941,1.51105926124361,1.5110469639591,1.89302053036756,1.88710362763687,2.01456424828832,1.97791481354711
110010021025,603,52.7363184079602,40.7960199004975,37.8109452736318,1.91163878272265,2.05552874420941,1.5110608362487,1.51104876232851,1.89302053036756,1.88710362763687,2.01456424828832,1.96561286854462
110010021026,814,42.8746928746929,10.6879606879607,23.4643734643735,1.91163878272265,2.05552874420941,1.51106061904845,1.51104863504745,1.89302053036756,1.88710362763687,2.01456424828832,1.99059405664064
110010022011,1512,55.952380952381,36.9047619047619,27.0502645502646,1.91163878272265,2.05552874420941,1.51106280798673,1.51105098915483,1.89302053036756,1.88710362763687,2.01456424828832,1.9559896262465
110010022012,1029,46.1613216715257,35.0826044703596,35.5685131195335,1.91163878272265,2.05552874420941,1.51106376436004,1.51105202280265,1.89302053036756,1.88710362763687,2.01456424828832,1.96766184104657
110010022013,723,49.9308437067773,24.896265560166,36.237897648686,1.91163878272265,2.05552874420941,1.51106442160713,1.51105295325801,1.89302053036756,1.88710362763687,2.01456424828832,1.95567394889642
110010022021,1754,42.0752565564424,15.4503990877993,10.8893956670468,1.91163878272265,2.05552874420941,1.51105861330758,1.51104590986761,1.89302053036756,1.88710362763687,2.01456424828832,1.95527980102852
110010022022,1006,51.1928429423459,29.1252485089463,28.0318091451292,1.91163878272265,2.05552874420941,1.51106118580987,1.51104894098152,1.89302053036756,1.88710362763687,2.01456424828832,1.95705664271367
110010022023,572,56.1188811188811,30.2447552447552,57.6923076923077,1.91163878272265,2.05552874420941,1.51106100607492,1.51104884752823,1.89302053036756,1.88710362763687,2.01456424828832,1.95427717391888
110010023011,1889,54.6850185283219,18.0518793012176,25.5161461090524,1.91163878272265,2.05552874420941,1.51106176645812,1.51104940022917,1.89302053036756,1.88710362763687,2.01456424828832,1.96275428793269
110010023012,1719,52.9377545084351,38.7434554973822,22.6876090750436,1.91163878272265,2.05552874420941,1.51106033280552,1.51104772967918,1.89302053036756,1.88710362763687,2.01456424828832,1.95592951885394
110010023021,1612,41.8734491315136,41.8734491315136,41.6873449131514,1.91163878272265,2.05552874420941,1.51105852944971,1.51104527610997,1.89302053036756,1.88710362763687,2.01456424828832,1.95218913013468
110010024001,1041,58.8856868395773,44.2843419788665,18.924111431316,1.91163878272265,2.05552874420941,1.51106358424736,1.51105143593027,1.89302053036756,1.88710362763687,2.01456424828832,1.94657819027552
110010024002,1094,61.4259597806216,30.9872029250457,38.5740402193784,1.91163878272265,2.05552874420941,1.51106369150099,1.51105181612314,1.89302053036756,1.88710362763687,2.01456424828832,1.95760910267029
110010024003,975,52.5128205128205,50.8717948717949,15.4871794871795,1.91163878272265,2.05552874420941,1.51106370348556,1.51105172763533,1.89302053036756,1.88710362763687,2.01456424828832,1.96635113994124
110010024004,994,57.645875251509,51.6096579476861,32.092555331992,1.91163878272265,2.05552874420941,1.51106347805622,1.51105138130825,1.89302053036756,1.88710362763687,2.01456424828832,1.95441428950076
110010025011,1700,39.7058823529412,20.0588235294118,22.3529411764706,1.91163878272265,2.05552874420941,1.5110665308417,1.51105525152347,1.89302053036756,1.88710362763687,2.01456424828832,1.9608798029789
110010025012,1560,49.1666666666667,31.2179487179487,28.7179487179487,1.91163878272265,2.05552874420941,1.51106840631735,1.51105759386394,1.89302053036756,1.88710362763687,2.01456424828832,1.96084640613531
110010025021,1371,56.5280816921955,15.0255288110868,9.33625091174325,1.91163878272265,2.05552874420941,1.51106580367143,1.51105420933652,1.89302053036756,1.88710362763687,2.01456424828832,1.96306881936212
110010025022,2352,46.4710884353741,36.5221088435374,25.6377551020408,1.91163878272265,2.05552874420941,1.51106571283858,1.51105399227768,1.89302053036756,1.88710362763687,2.01456424828832,1.96023768622019
110010025023,1252,38.8977635782748,56.7891373801917,10.6230031948882,1.91163878272265,2.05552874420941,1.51106735063583,1.51105606718555,1.89302053036756,1.88710362763687,2.01456424828832,1.9609938096984
110010025024,1759,50.255827174531,19.1586128482092,24.6731097214326,1.91163878272265,2.05552874420941,1.51106864164078,1.51105767103119,1.89302053036756,1.88710362763687,2.01456424828832,1.95942646007687
110010026001,1318,52.959028831563,48.4825493171472,32.6251896813354,1.91163878272265,2.05552874420941,1.51107218261832,1.51106209716876,1.89302053036756,1.88710362763687,2.01456424828832,1.95461992112271
110010026002,1334,50.5247376311844,47.3013493253373,34.2578710644678,1.91163878272265,2.05552874420941,1.51107054696372,1.5110604323885,1.89302053036756,1.88710362763687,2.01456424828832,1.96016993243716
110010027011,493,53.7525354969574,59.6348884381339,24.1379310344828,1.91163878272265,2.05552874420941,1.51106981406507,1.51105895734696,1.89302053036756,1.88710362763687,2.01456424828832,1.95631997049415
110010027012,1946,49.6402877697842,65.7245632065776,23.792394655704,1.91163878272265,2.05552874420941,1.51107085038961,1.51106021362745,1.89302053036756,1.88710362763687,2.01456424828832,1.95410028755996
110010027013,1034,39.9419729206963,83.5589941972921,12.2823984526112,1.91163878272265,2.05552874420941,1.51107209111101,1.51106182326506,1.89302053036756,1.88710362763687,2.01456424828832,1.9556482033917
110010027014,2329,49.6779733791327,23.7011592958351,14.0832975525977,1.91163878272265,2.05552874420941,1.51106984339374,1.5110590546775,1.89302053036756,1.88710362763687,2.01456424828832,1.95793590087384
110010027021,1524,50.9842519685039,42.5196850393701,3.34645669291339,1.91163878272265,2.05552874420941,1.511069889479,1.51105893503497,1.89302053036756,1.88710362763687,2.01456424828832,1.96184037827154
110010027022,3186,48.2736974262398,63.9673571876962,21.1550533584432,1.91163878272265,2.05552874420941,1.51107071829302,1.51105994020254,1.89302053036756,1.88710362763687,2.01456424828832,1.95926001999254
110010027023,1339,52.2778192681105,75.8775205377147,21.0604929051531,1.91163878272265,2.05552874420941,1.51107224053062,1.51106190632838,1.89302053036756,1.88710362763687,2.01456424828832,1.95299098287848
110010028011,1985,60.4534005037783,32.6952141057935,16.9269521410579,1.91163878272265,2.05552874420941,1.51106871926028,1.51105756702284,1.89302053036756,1.88710362763687,2.01456424828832,1.95425360483521
110010028012,2063,46.7765390208434,38.9238972370334,13.8633058652448,1.91163878272265,2.05552874420941,1.51106871067355,1.51105763056118,1.89302053036756,1.88710362763687,2.01456424828832,1.96610506645144
110010028021,3416,49.7072599531616,35.4508196721311,16.6276346604215,1.91163878272265,2.05552874420941,1.51106867870626,1.51105736060762,1.89302053036756,1.88710362763687,2.01456424828832,1.95631158826994
110010028022,1640,55.6707317073171,47.3170731707317,13.9024390243902,1.91163878272265,2.05552874420941,1.51106878252931,1.51105756532756,1.89302053036756,1.88710362763687,2.01456424828832,1.9576916574589
110010029001,1939,55.1315110881898,42.7539969056215,11.6554925219185,1.91163878272265,2.05552874420941,1.51106620968472,1.51105449800227,1.89302053036756,1.88710362763687,2.01456424828832,1.96031199551361
110010029002,2477,45.7811869196609,59.790068631409,16.95599515543,1.91163878272265,2.05552874420941,1.51106748905487,1.5110560571271,1.89302053036756,1.88710362763687,2.01456424828832,1.95043634054297
110010030001,1815,48.8154269972452,56.4187327823691,16.3085399449036,1.91163878272265,2.05552874420941,1.51106695999146,1.5110553013905,1.89302053036756,1.88710362763687,2.01456424828832,1.95367464564118
110010030002,1917,58.4246218049035,33.9071465832029,13.302034428795,1.91163878272265,2.05552874420941,1.51106688311722,1.51105515292075,1.89302053036756,1.88710362763687,2.01456424828832,1.95291711435001
110010031001,3605,48.9875173370319,38.1137309292649,18.0582524271845,1.91163878272265,2.05552874420941,1.51106510263213,1.51105305638616,1.89302053036756,1.88710362763687,2.01456424828832,1.95190335463252
